video1,video2,mutual
921,4275,9
921,452,6
921,678,3
921,857,2
921,1681,2
921,5475,4
921,4131,2
921,1808,3
921,2683,3
921,1006,4
921,553,3
921,612,3
921,2946,6
921,712,3
921,3069,3
921,786,3
921,1598,2
921,3635,3
921,4875,2
921,2410,3
921,5417,5
921,3265,4
921,1033,2
921,742,2
921,4612,2
921,2726,4
921,5026,2
921,4778,2
921,3221,2
921,4854,3
921,2682,2
921,2144,4
921,2692,2
921,5463,2
921,5355,4
921,4546,3
921,2110,3
921,1282,3
921,5020,3
921,5031,2
921,4049,2
921,1302,2
921,3152,2
921,5204,2
921,4796,2
921,2416,3
921,3068,2
921,737,2
921,3319,2
921,3888,2
921,474,2
921,3899,2
921,5478,3
921,2925,3
921,2208,3
921,3904,2
921,299,2
921,1928,2
921,1973,2
921,225,2
921,1005,2
921,1979,2
921,227,2
921,3943,4
921,1254,2
921,1947,2
921,1500,2
4821,4821,432
4821,2098,2
4821,3492,9
4821,3204,4
4821,1879,2
4821,2805,2
4821,3740,3
4821,4789,2
4766,4766,377
4766,4376,2
4766,742,2
4766,617,2
4766,1681,2
4766,2587,2
4766,553,2
4766,2144,2
4766,5393,2
4766,734,2
4766,1384,2
4766,4964,2
4766,2226,2
4766,440,2
4766,117,2
4766,2683,6
4766,2414,2
4766,2481,2
4766,4523,2
4766,2361,2
4766,5015,2
4766,2037,2
4106,2619,6
4106,993,4
4106,514,3
4106,2165,2
4106,1831,2
4106,1696,4
4106,2408,4
4106,1071,2
4106,4106,242
4106,441,3
4106,403,2
4106,2133,6
4106,3020,2
4106,1419,2
4106,1706,2
4106,3092,4
4106,52,2
4106,1514,2
4106,220,5
4106,3003,2
4106,3928,3
4106,2785,6
4106,4721,3
4106,2771,2
4106,3783,3
4106,787,2
4106,5045,2
4106,750,2
4106,1873,2
4106,4316,2
4106,2711,3
4106,4896,2
4106,2403,4
4106,5445,3
4106,810,2
4106,1224,2
4106,4062,3
4106,5373,2
4106,1683,2
4106,4731,2
4106,906,2
4106,3659,2
4106,4367,4
4106,2906,3
4106,5177,2
4106,2816,2
4106,5052,3
4106,2253,2
4106,1783,2
4106,2865,2
4106,4812,2
4106,3899,2
4106,1864,3
4106,1518,2
4106,2811,3
4106,3710,3
4106,1157,2
4106,4222,2
4106,5284,4
4106,603,3
4106,1035,2
4106,2876,2
4106,185,3
4106,5317,3
4106,51,2
4106,4926,2
4106,1457,2
4106,2071,2
4106,909,2
4106,3967,2
4106,1009,2
4106,545,2
4106,4202,2
4106,1065,2
4106,555,2
4106,2164,2
4106,711,2
4106,3469,2
2213,2213,354
2213,2466,10
2213,449,2
2213,4780,2
2213,1878,2
2213,348,2
2213,2494,2
2213,1901,2
2213,678,2
2213,3993,2
2213,2857,2
2213,3940,2
2213,3809,2
2213,4062,2
2213,5064,2
2213,3858,2
5437,5437,415
5437,2887,2
3166,3166,300
3166,395,6
3166,1232,5
2019,2019,301
2019,1071,8
2019,514,7
2019,1131,3
2019,906,3
2019,4093,6
2019,3127,6
2019,2865,2
2019,3659,4
2019,2643,2
2019,577,6
2019,3453,2
2019,2811,3
2019,650,7
2019,1932,9
2019,1647,2
2019,278,5
2019,909,5
2019,5138,12
2019,5340,3
2019,2164,2
2019,750,3
2019,5190,4
2019,4202,3
2019,3218,2
2019,3147,2
2019,4617,2
2019,1061,3
2019,1341,2
2019,5217,5
2019,2352,3
2019,3395,2
2019,441,7
2019,3068,5
2019,4561,3
2019,1783,5
2019,787,4
2019,1413,5
2019,220,2
2019,5045,7
2019,4518,3
2019,993,3
2019,1335,2
2019,5431,5
2019,3887,6
2019,3183,6
2019,3203,2
2019,1009,2
2019,555,2
2019,3469,5
2019,201,3
2019,2133,2
2019,2771,4
2019,1138,2
2019,2995,2
2019,1148,3
2019,3926,4
2019,415,5
2019,684,2
2019,322,2
2019,1342,2
2019,812,3
2019,2392,6
2019,4667,8
2019,537,6
2019,3340,5
2019,5177,2
2019,3271,4
2019,686,3
2019,1229,5
2019,3731,3
2019,3967,2
2019,940,5
2019,4829,5
2019,2322,2
2019,5284,5
2019,5052,2
2019,4834,2
2019,2387,2
2019,2408,3
2019,2403,3
2019,1157,3
2019,1218,2
2019,3243,2
2019,2906,2
2019,983,2
2019,2972,3
2019,827,2
2019,4181,5
2019,2870,3
2019,2515,2
2019,1444,2
2019,3771,2
2019,5030,2
2019,3234,2
2019,4738,2
2019,1696,2
2019,2619,2
2019,3765,3
2019,4864,2
2019,1509,2
2019,2816,5
2019,4881,2
2019,2413,2
2019,4190,2
2019,4731,2
2019,3115,2
2019,3092,4
2019,185,2
2019,4336,2
2019,1873,2
2019,3755,2
2019,1082,3
2019,1838,2
2019,1850,2
2019,4977,2
2019,1570,3
2019,1419,2
2019,2711,3
2019,2253,2
2895,2895,413
2895,596,4
2895,246,2
2895,2136,2
2895,1082,2
2895,1312,2
2895,1252,3
2895,1233,2
2895,4248,2
2895,1793,2
2895,939,2
2895,1119,2
2895,5217,2
2895,1335,2
2895,1410,2
2895,796,2
2895,235,2
2895,545,3
2895,2084,2
2895,1004,3
2895,5177,2
2895,516,2
2895,993,2
2895,3715,2
2895,1093,2
2895,3068,2
2895,3301,2
2895,812,4
2895,101,2
2895,1736,2
2895,4367,2
2895,1384,2
2895,537,2
2895,183,2
2895,4133,2
2895,2906,2
5065,5065,417
5065,4166,2
5065,3167,2
224,224,24
224,3361,2
5285,5285,277
5285,3020,2
5285,185,2
5285,74,2
5285,3723,8
5285,1444,4
5285,2068,5
5285,3052,2
5285,1559,2
5285,2874,2
5285,2208,2
5285,51,2
5285,1831,2
5285,1669,2
5285,1683,2
5285,119,2
5285,4367,2
5285,2295,2
5285,125,2
5285,52,3
5285,2164,3
5285,4190,2
5285,403,4
5285,3441,3
5285,2403,3
5285,1899,2
5285,5052,3
5285,2619,2
5285,4336,2
5285,1155,3
5285,220,3
5285,4265,4
5285,3003,4
5285,5317,2
5285,4646,2
5285,5064,4
5285,1229,2
5285,993,3
5285,5445,3
5285,2785,2
5285,5208,2
5285,2558,2
5285,3817,2
5285,5284,2
5285,514,2
5285,1035,2
5285,3195,3
5285,2811,2
5285,2515,3
5285,5060,2
5285,3710,2
5285,3187,3
5285,1413,2
5285,4681,2
5285,1641,2
5285,1125,2
3622,3622,173
3622,646,3
3622,1536,2
3622,1366,2
3622,4729,2
3622,1328,2
3622,4892,2
3622,2961,5
3622,1217,3
3622,1049,2
3622,3597,2
3622,4592,2
3622,536,4
3622,4820,2
3622,1065,2
3622,4734,2
3622,3895,2
3622,4945,2
3622,4076,2
3622,3961,2
4847,4847,358
4847,3122,2
4847,1713,2
2054,2054,343
2054,2321,2
2054,1384,2
2054,168,3
2054,3149,2
2054,210,2
2054,3208,2
2054,5361,2
2054,2503,2
2054,2464,4
2054,1006,2
2054,2670,2
2054,1001,2
2054,1973,4
2054,306,2
2054,5016,2
2054,3265,2
2054,4691,2
1593,1593,31
4266,4266,20
4844,4844,296
4844,474,2
4844,4691,3
4844,3994,2
4844,1504,2
4844,4778,2
4844,5261,2
4844,1930,2
4844,2274,2
4844,2925,2
4844,119,2
4844,1932,2
4844,3195,2
4844,3022,2
4844,2834,2
4844,3904,2
4844,4336,3
4844,2816,2
4844,2619,2
4844,4964,2
4844,4265,2
4844,3003,2
4844,2641,3
4844,1017,2
4844,2818,2
3008,3008,395
3008,201,2
3008,185,3
3008,3191,3
3008,3092,5
3008,810,2
3008,125,3
3008,537,4
3008,5060,3
3008,3817,2
3008,204,2
3008,1229,2
3008,2771,3
3008,1903,2
3008,1125,3
3008,4926,2
3008,3003,2
3008,403,2
3008,4646,2
3008,2231,2
3008,1932,3
3008,3230,2
3008,3723,2
3008,4931,2
3008,2208,2
3008,3234,2
3008,3183,2
3008,2134,3
3008,4287,2
3008,2164,3
3008,1071,2
3008,1131,2
3008,3599,2
3008,1260,2
3008,367,2
3008,2731,2
3008,1074,2
3008,1009,4
3008,993,3
3008,2807,2
3008,5121,2
3008,391,2
3008,1873,3
3008,1696,2
3008,1220,2
3008,2619,2
3008,1178,2
3008,3469,2
3008,3994,2
3591,3591,358
3591,3353,12
3591,4166,15
3591,2692,3
3591,2836,3
3591,3535,2
3591,3561,3
3591,89,2
3591,2414,2
3591,5137,2
3591,2154,2
3508,3508,281
3508,1355,2
1399,1399,160
2281,2281,96
2281,5204,2
2281,2446,2
2281,5395,2
2281,2058,2
2281,2403,2
2281,4561,3
2281,650,2
2281,4481,2
2281,545,2
2281,2811,2
2281,3469,2
2281,750,2
3951,3951,22
3951,4985,2
4640,4640,7
3670,3670,418
977,977,424
977,1232,2
977,78,2
977,4312,2
3715,3715,304
3715,2836,2
3715,2895,2
3715,1940,2
3715,756,2
3715,167,2
3715,1894,2
3715,4146,3
3715,5006,4
3715,4413,2
3715,352,2
4750,4750,199
4750,1196,3
4750,2815,2
4750,3554,2
4750,2700,2
1153,1153,2
1583,1583,301
1583,1423,2
1583,210,2
1583,533,3
1583,4322,2
1583,536,3
1583,1369,2
1583,2656,2
1583,4076,5
1583,3018,2
1583,2482,2
1583,4635,2
1583,600,2
1583,646,3
1583,2952,3
1583,2902,2
1583,1529,2
1583,4309,2
1583,4729,2
1583,713,2
1583,3016,3
1583,1564,2
1583,1901,2
1583,4778,2
1583,959,2
1583,180,2
1583,3961,2
1583,3003,2
4492,4492,2
3069,2414,4
3069,3069,304
3069,2334,10
3069,912,2
3069,1033,3
3069,3904,17
3069,452,3
3069,2683,2
3069,3265,12
3069,1878,4
3069,3197,2
3069,921,3
3069,612,4
3069,4691,7
3069,2946,5
3069,712,7
3069,228,2
3069,2110,4
3069,440,2
3069,3554,4
3069,4261,2
3069,2037,2
3069,5314,2
3069,2794,2
3069,3549,2
3069,2482,4
3069,3862,2
3069,2986,2
3069,4854,3
3069,1282,3
3069,1789,2
3069,691,4
3069,553,2
3069,1428,2
3069,782,2
3069,2115,6
3069,2779,4
3069,1868,2
3069,5417,5
3069,901,5
3069,5031,5
3069,2494,2
3069,3366,2
3069,5355,6
3069,1849,2
3069,4131,4
3069,4387,2
3069,2726,2
3069,4976,2
3069,4049,3
3069,1598,3
3069,2913,2
3069,3149,8
3069,857,2
3069,4952,2
3069,1979,2
3069,651,2
3069,2321,3
3069,4729,3
3069,4331,4
3069,2535,3
3069,1504,7
3069,3018,2
3069,4796,2
3069,4419,2
3069,2410,2
3069,5069,2
3069,4612,2
3069,1681,3
3069,1808,2
3069,2791,2
3069,2692,2
3069,4376,2
3069,4577,2
3069,786,4
3069,4456,2
3069,5475,4
3069,4321,2
3069,1973,2
3069,3489,2
3069,4402,3
3069,3936,2
1623,1623,355
1623,2326,2
1623,2828,4
670,670,403
1406,1406,7
387,387,332
387,4114,2
387,4277,2
387,1217,2
387,1378,2
387,3245,4
387,870,2
387,1894,4
387,1384,2
387,3266,2
387,756,2
387,3757,2
387,813,2
4236,4236,7
3782,3782,418
3782,2969,59
3782,4039,2
3983,3983,146
3983,3176,5
4474,4474,3
2827,2827,397
2827,4965,2
2827,3152,2
2827,3561,3
2827,2692,2
2827,4740,2
2827,3318,2
2827,5355,2
2827,124,2
2827,5016,2
5236,5236,64
5236,2328,3
5018,5018,285
5018,2143,6
5018,582,3
5018,4515,4
5018,5237,2
5018,348,2
5018,3943,2
5018,2719,3
5018,3646,2
5018,4460,3
5018,2689,3
5018,4598,2
5018,3809,4
5018,3321,2
5018,599,2
5018,3849,3
5018,5262,2
5018,548,2
5018,5310,2
71,71,354
71,938,2
71,4146,3
71,585,3
71,5478,2
71,681,3
71,5063,2
71,4633,2
71,5314,2
71,2208,2
71,2110,2
71,4316,2
71,5177,3
71,3257,2
71,3294,2
71,5330,2
71,4840,2
71,902,2
71,3131,2
4038,4038,340
4038,1849,2
4038,2758,5
4038,4246,5
4038,2204,2
4038,1564,2
4038,413,4
4038,2986,2
4038,306,4
4038,3549,3
4038,2340,2
4038,691,3
4038,2115,2
4038,1979,2
4038,2792,2
4038,117,2
4038,1830,2
4038,5398,2
4038,4635,3
4038,2834,3
4038,3489,2
4038,651,2
4038,4971,2
4038,3789,2
4038,2037,4
2655,2655,120
2655,2983,3
2655,525,6
2655,839,7
2655,4695,2
2655,425,7
2655,3054,3
2655,4282,6
2655,4955,5
2655,1441,6
2655,1688,5
2655,405,4
2655,77,2
2655,3825,2
4310,4310,12
613,613,433
613,1244,2
613,2089,2
613,765,2
613,2259,5
613,2641,3
613,3903,2
613,393,2
669,669,427
5377,5377,350
5377,5425,2
5377,1530,2
5377,4523,2
1160,1160,183
1160,1251,2
1160,2807,2
1160,4734,2
1160,536,2
1160,733,2
4091,4091,171
4091,519,2
4091,4416,4
4091,5464,2
4091,5421,2
4091,3582,2
4091,4277,2
4091,2815,2
4091,516,2
213,213,401
213,2836,2
213,4836,2
5129,5129,3
103,103,15
103,2152,3
4971,4971,415
4971,3478,3
4971,2037,3
4971,299,9
4971,2741,9
4971,1439,2
4971,91,2
4971,4481,2
4971,413,3
4971,2885,2
4971,2758,6
4971,1830,3
4971,2688,3
4971,5439,2
4971,5355,2
4971,3473,3
4971,5294,3
4971,2206,3
4971,4462,2
4971,1913,4
4971,1808,2
4971,4038,2
4971,2986,2
4971,4381,3
4971,2792,2
4971,1249,3
4971,1244,2
4971,3152,2
4971,496,2
4971,1899,2
4971,4128,2
4971,2864,2
4971,1170,2
4390,4390,464
1766,1766,268
1766,4996,3
1766,4386,12
1766,3022,2
1766,1257,9
1766,2776,7
1766,2404,4
1766,4490,3
1766,315,2
1766,1082,2
1766,2906,3
1766,585,2
4837,4837,127
4837,5177,2
4837,5045,2
4837,52,2
4837,3235,2
4837,1831,2
4837,1071,2
4837,3127,2
4837,787,2
642,642,3
4684,4684,91
4684,986,11
4684,2049,10
4684,2162,11
4684,3119,10
4684,3511,4
5153,5153,422
5153,2702,2
5153,3178,3
5153,3332,2
5153,1700,2
5153,4309,2
2413,2413,289
2413,5000,2
2413,3348,3
2413,3884,2
2413,1932,2
2413,2003,2
2413,3183,2
2413,603,2
2413,5121,2
2413,167,2
2413,2392,3
2413,4610,2
2413,1138,3
2413,4828,3
2413,1714,2
2413,900,2
2413,1570,2
2413,1229,3
2413,1514,2
2413,2816,2
2413,2133,2
2413,3771,2
2413,5190,2
2413,1839,2
2413,3432,3
2413,2019,2
2413,3767,2
2413,4416,2
2413,516,2
2046,2046,242
2046,1045,2
2046,4110,2
2046,2509,2
2046,2388,2
1046,1046,339
1046,2871,3
1046,3773,2
1046,2820,3
1046,1571,3
1046,3028,2
1046,5310,2
1046,2110,2
1046,4926,2
1046,4841,2
1046,953,2
5466,1783,2
5466,940,4
5466,283,3
5466,787,3
5466,3310,3
5466,5466,60
5466,2811,2
5466,3668,2
5466,3967,2
5466,2392,2
5466,1413,2
5466,3127,7
5466,4667,5
5466,3767,5
5466,514,5
5466,2870,5
5466,441,3
5466,5138,8
5466,4329,4
5466,909,2
5466,2322,3
5466,3092,2
5466,4931,3
5466,4731,2
5466,3731,3
5466,5052,2
5466,4093,2
5466,577,2
5466,5045,4
5466,3340,3
5466,5340,5
5466,4518,3
5466,2165,3
5466,278,2
5466,750,2
5466,52,2
5466,5431,4
5466,2515,3
5466,3234,3
5466,3183,3
5466,4561,2
5466,2133,2
5466,1352,2
5466,2142,2
5466,5317,2
5466,3926,2
5466,415,2
5466,1932,2
3369,3369,17
3369,2798,2
1125,1125,353
1125,51,3
1125,1157,2
1125,3634,2
1125,347,10
1125,1229,2
1125,555,4
1125,1838,3
1125,1647,3
1125,5156,2
1125,2556,2
1125,3485,2
1125,4222,4
1125,3858,8
1125,3234,3
1125,1131,4
1125,3926,3
1125,3218,2
1125,2874,2
1125,1082,4
1125,1218,3
1125,1155,3
1125,1696,2
1125,5177,3
1125,736,2
1125,1831,2
1125,650,3
1125,3052,2
1125,2637,2
1125,4367,3
1125,3115,3
1125,2816,2
1125,2133,3
1125,545,3
1125,3857,2
1125,3285,7
1125,367,2
1125,1641,4
1125,2208,6
1125,1148,4
1125,1035,2
1125,3195,6
1125,2295,2
1125,3723,3
1125,4190,2
1125,2515,4
1125,577,3
1125,2352,5
1125,2068,7
1125,3301,3
1125,3994,2
1125,1592,2
1125,2164,3
1125,1864,2
1125,2643,3
1125,5030,3
1125,4881,2
1125,5052,2
1125,3008,3
1125,441,2
1125,1444,4
1125,1514,2
1125,4926,3
1125,4731,2
1125,5121,2
1125,5284,2
1125,4977,3
1125,5217,2
1125,185,3
1125,3068,3
1125,3765,3
1125,2408,2
1125,3817,3
1125,1570,3
1125,4829,3
1125,5340,2
1125,2972,3
1125,3731,3
1125,2711,2
1125,4628,4
1125,2470,3
1125,5285,2
1125,3271,5
1125,1932,2
1125,4674,2
1125,3851,2
1125,3659,3
1125,4287,5
1125,1220,2
1125,1071,5
1125,686,5
1125,2253,3
1125,514,2
1125,2585,3
1125,1839,3
1125,4377,2
1125,5064,2
1125,5190,2
1125,1260,3
1125,3887,3
1125,4699,2
1125,900,2
1125,1671,2
1125,3092,2
1125,3277,2
1125,3934,2
1125,3020,2
1125,2186,2
1125,1815,2
1125,4336,2
1125,3156,2
1125,5138,2
1125,2906,2
1125,2003,2
1125,196,2
1125,3235,2
3895,3895,113
3895,4050,2
3895,3157,2
3895,4076,2
3895,1369,2
3895,4729,2
3895,3622,2
4406,4406,13
265,265,84
265,491,2
265,2798,2
265,2771,2
1052,1052,318
1052,4218,5
1052,133,3
1052,2641,3
1052,364,2
1052,2364,4
1052,4129,2
1052,865,2
1052,1993,2
1052,1282,2
1052,124,3
1052,3375,2
1052,2988,2
1052,2259,2
1052,481,2
1052,1799,2
3289,3289,424
3289,2001,2
3289,359,2
3289,2851,2
3289,112,2
3289,2919,3
3289,3532,2
3289,3492,2
4286,4286,422
4286,18,2
4286,1815,2
4286,3140,2
4864,4864,209
4864,1444,2
4864,3582,2
4864,1220,2
4864,2208,2
4864,2186,2
4864,4617,3
4864,4681,4
4864,5030,3
4864,1749,3
4864,4829,3
4864,204,2
4864,686,2
4864,3189,3
4864,3765,5
4864,5431,3
4864,1155,2
4864,1831,2
4864,3946,2
4864,3187,2
4864,5317,2
4864,1592,2
4864,2816,5
4864,5064,2
4864,3771,2
4864,5331,2
4864,389,2
4864,5138,2
4864,4812,2
4864,3147,5
4864,5284,4
4864,4977,5
4864,1131,3
4864,1082,2
4864,537,2
4864,1126,2
4864,1570,5
4864,278,2
4864,2408,2
4864,4820,2
4864,650,3
4864,4377,2
4864,5045,2
4864,4731,4
4864,3183,3
4864,441,2
4864,3285,3
4864,3301,3
4864,2019,2
4864,2619,2
4864,3340,2
4864,1509,2
4864,2164,2
4864,577,2
4864,4265,2
4864,3646,2
4864,4367,3
4864,1009,2
4864,2731,2
4864,3928,2
4864,1839,2
4864,3731,2
4864,4190,2
4864,2711,2
4864,4881,2
4864,2107,2
4864,1218,2
4864,1873,2
4864,3068,2
4864,3115,2
4864,51,2
4864,646,2
2677,2677,42
2549,2549,360
2549,2340,2
2549,435,2
2549,3943,4
2549,3896,3
2549,910,3
2549,2383,2
2549,2144,3
2549,2110,2
2549,4546,2
2549,4633,2
2549,3149,2
2549,1812,2
2549,733,2
2549,5020,2
2549,2432,2
2549,1901,2
2549,2070,2
2549,4481,2
3443,3443,361
3443,2147,2
3443,415,2
3443,4397,3
3443,552,2
3443,3,3
3443,2506,2
3443,4070,2
3443,4012,2
3443,1669,2
1490,1490,11
1917,1917,323
1917,1396,6
1917,781,2
1917,2128,2
70,70,2
4922,4922,357
4922,2042,2
4922,3270,2
4922,1837,2
3284,3284,391
3284,2126,2
3284,2560,2
3284,1504,2
3284,2127,2
3284,499,2
3284,5261,2
3284,2204,2
3528,3528,32
3528,4024,2
2186,2186,335
2186,1229,6
2186,2640,6
2186,3967,2
2186,2208,2
2186,3731,3
2186,1125,2
2186,750,2
2186,4617,3
2186,4681,3
2186,555,5
2186,5030,2
2186,4864,2
2186,1749,4
2186,220,4
2186,1071,5
2186,1831,2
2186,5060,5
2186,900,3
2186,1751,2
2186,5192,2
2186,3068,3
2186,3039,2
2186,5340,2
2186,1009,7
2186,4829,4
2186,909,4
2186,4222,2
2186,3340,2
2186,650,3
2186,3183,4
2186,3127,3
2186,1131,2
2186,1220,3
2186,3203,2
2186,3469,4
2186,1514,4
2186,2404,2
2186,4377,3
2186,1082,4
2186,2811,3
2186,5121,2
2186,1873,2
2186,1509,2
2186,940,2
2186,1714,2
2186,4931,2
2186,993,3
2186,3271,2
2186,1570,2
2186,3092,3
2186,1061,2
2186,4181,2
2186,2133,2
2186,2874,3
2186,1683,3
2186,2619,2
2186,3082,3
2186,1155,2
2186,1696,4
2186,185,4
2186,5317,2
2186,2403,5
2186,3020,4
2186,2876,2
2186,4336,4
2186,3809,2
2186,3301,6
2186,5045,2
2186,5431,4
2186,3618,2
2186,101,2
2186,3771,2
2186,537,3
2186,5064,3
2186,3234,3
2186,4926,3
2186,441,2
2186,4473,2
2186,787,3
2186,4738,2
2186,3147,3
2186,2107,3
2186,2408,2
2186,3582,3
2186,5331,2
2186,2731,4
2186,2300,2
2186,545,2
2186,5391,2
2186,1903,2
5479,5479,15
5479,569,3
724,724,5
3049,3049,379
3049,2792,2
3049,2147,2
3049,1244,2
3049,2688,5
3049,782,2
3049,5172,2
3049,1249,2
3049,2758,3
3049,4381,2
3049,481,2
3049,4562,2
3049,4952,2
3049,413,2
3049,2115,2
3049,1830,3
3049,3893,2
5304,5304,117
5304,2482,2
5304,2446,2
5304,3767,2
5304,2378,2
5304,2535,2
4782,4782,15
2292,2292,331
2292,3816,3
2292,3001,10
2292,5165,2
2292,1338,2
2292,4122,2
2292,4215,2
2292,3809,3
2292,3921,2
2292,2440,2
2292,4825,4
2292,1064,8
2292,4261,2
2292,3554,3
2292,4380,7
2292,3930,7
2292,1923,2
2292,548,2
2292,3558,3
2292,480,4
2292,4553,4
2292,179,5
2292,5449,3
2292,348,2
2292,2518,2
2292,3191,2
2292,5064,2
2292,1947,2
2292,2334,2
2292,2667,2
2292,1572,3
2292,2153,4
2292,3545,2
2292,5204,2
2292,3526,2
2292,2183,2
2292,2768,3
2292,503,2
2292,2231,4
2292,4019,2
2292,4857,3
2292,4546,2
2292,3943,2
2292,3265,2
2292,5164,2
2273,2273,418
2273,2613,2
2273,800,4
2273,3871,3
2273,500,2
4928,4928,19
3788,3788,426
3788,80,8
3788,4074,2
3788,4238,4
3788,1528,4
3788,1030,2
3788,3897,5
3788,2206,2
3788,2688,2
3339,435,3
3339,3339,362
3339,4964,3
3339,4327,2
3339,1191,2
3339,349,2
3339,3431,2
3339,4309,2
3339,1616,2
3339,299,2
3339,475,3
3339,5482,2
3339,4950,2
3339,465,2
3339,3187,2
3339,983,2
3339,1953,2
3339,4721,2
3339,643,2
3339,4598,2
3339,4213,2
3339,5406,2
3339,3602,2
3339,3224,2
3339,538,2
3339,1138,2
3339,4330,2
3339,2557,2
3078,3078,37
1413,1413,291
1413,3783,3
1413,3235,3
1413,1570,3
1413,415,6
1413,125,2
1413,4202,2
1413,1965,2
1413,403,3
1413,3115,5
1413,5340,3
1413,2071,3
1413,4931,4
1413,3906,2
1413,1031,2
1413,4316,4
1413,2133,7
1413,3127,5
1413,1714,7
1413,1444,2
1413,5190,2
1413,2865,7
1413,1082,2
1413,3321,2
1413,3723,2
1413,993,6
1413,5030,5
1413,2392,3
1413,1783,12
1413,1419,5
1413,3817,6
1413,2164,10
1413,537,5
1413,3092,6
1413,603,13
1413,4093,3
1413,441,4
1413,2019,5
1413,787,2
1413,3301,2
1413,5284,3
1413,185,4
1413,2403,9
1413,3003,7
1413,3203,3
1413,3887,6
1413,2816,3
1413,1706,4
1413,1004,2
1413,1009,3
1413,3659,3
1413,3262,2
1413,4181,3
1413,1683,4
1413,3945,2
1413,5138,6
1413,2643,2
1413,4515,6
1413,278,6
1413,4731,3
1413,3410,2
1413,940,2
1413,1138,2
1413,4287,2
1413,1932,2
1413,5177,3
1413,3271,2
1413,1071,2
1413,2711,2
1413,3234,6
1413,2870,2
1413,4455,4
1413,3306,2
1413,2408,3
1413,2771,2
1413,1518,2
1413,4336,2
1413,5052,4
1413,2876,4
1413,5317,4
1413,2295,2
1413,1864,2
1413,2619,3
1413,5431,6
1413,3441,2
1413,4812,3
1413,5045,4
1413,4628,3
1413,3731,3
1413,4738,2
1413,4416,2
1413,3020,3
1413,1592,3
1413,4377,2
1413,1514,2
1413,4881,2
1413,1838,3
1413,3408,2
1413,3469,2
1413,1577,3
1413,2404,2
1413,3710,4
1413,4265,2
1413,906,5
1413,3187,2
1413,750,3
1413,5285,2
1413,5165,2
1413,4367,4
1413,2811,4
1413,3967,3
1413,5466,2
1413,4190,2
1413,4721,3
1413,4224,2
1413,2253,2
1413,1873,4
1413,2068,2
1413,2874,2
1413,5445,2
1413,1696,2
1413,1831,2
1413,52,3
1413,1923,2
1413,51,2
1413,3052,2
1413,514,2
1413,4460,2
1413,3816,2
4972,4972,19
4699,4699,331
4699,1671,6
4699,3277,2
4699,3851,2
4699,756,2
4699,3678,2
4699,2953,3
4699,395,2
4699,3321,2
4699,4916,2
4699,4313,2
4699,2147,2
4699,3874,2
4699,1125,2
4699,360,3
4699,5162,2
4699,1366,2
4699,1674,2
4699,5459,2
4699,1830,2
4699,2516,2
4699,884,2
4805,4805,109
4805,2509,3
4805,1102,2
4805,385,3
4805,3889,3
2717,2717,434
2717,3492,2
2717,1313,2
2717,3240,2
2717,2818,2
1910,1910,7
4212,4212,72
4212,2735,2
251,251,12
4896,4896,278
4896,348,2
4896,2416,8
4896,651,2
4896,3904,3
4896,4623,2
4896,3943,6
4896,3319,4
4896,4261,5
4896,1789,2
4896,5463,6
4896,3430,4
4896,2692,2
4896,4612,2
4896,74,4
4896,4321,6
4896,2868,2
4896,1033,2
4896,2719,3
4896,1878,5
4896,1338,3
4896,4546,7
4896,4419,5
4896,3809,3
4896,3899,3
4896,4062,7
4896,152,2
4896,1217,2
4896,1428,4
4896,2899,2
4896,4131,2
4896,3896,2
4896,2352,2
4896,599,2
4896,4008,4
4896,4984,3
4896,4691,6
4896,857,9
4896,4106,2
4896,3900,4
4896,2334,2
4896,901,4
4896,2310,4
4896,4331,3
4896,3526,5
4896,3635,2
4896,4976,2
4896,3554,3
4896,2110,4
4896,4854,5
4896,5204,8
4896,2996,4
4896,2144,6
4896,2794,2
4896,5395,2
4896,2482,5
4896,225,2
4896,5314,3
4896,553,3
4896,4460,2
4896,2682,3
4896,2558,2
4896,4796,2
4896,4731,3
4896,4983,2
4896,600,2
4896,2535,3
4896,4130,3
4896,1947,4
4896,995,2
4896,2278,2
4896,1156,2
1753,1753,12
2454,2454,10
3685,3685,407
3685,602,2
3685,1005,2
3685,3757,2
3685,4523,3
3685,496,2
3685,2926,2
976,976,194
976,5162,2
976,2604,2
976,823,2
976,3533,2
976,1444,2
899,899,371
899,892,3
899,5391,2
899,1948,2
899,1952,2
899,3964,2
899,3618,2
899,1953,2
899,1098,2
899,1127,2
899,4738,2
899,5448,2
899,3229,2
899,3235,2
899,2687,2
899,3537,2
899,3651,2
899,4416,2
899,4554,2
1646,1646,8
1646,1217,2
4085,4085,8
2794,2794,342
2794,786,10
2794,3473,2
2794,2110,3
2794,2278,2
2794,3809,2
2794,2719,4
2794,691,2
2794,4984,4
2794,1884,2
2794,152,2
2794,651,3
2794,1282,2
2794,2037,2
2794,2414,2
2794,5217,2
2794,5463,3
2794,4099,2
2794,4008,2
2794,553,5
2794,2726,5
2794,5204,5
2794,5033,3
2794,3953,2
2794,3635,2
2794,3265,4
2794,4691,3
2794,678,3
2794,5417,3
2794,2906,2
2794,228,3
2794,2115,3
2794,857,2
2794,3899,10
2794,1899,3
2794,3300,3
2794,4612,3
2794,730,2
2794,3269,2
2794,3943,3
2794,2410,2
2794,3896,2
2794,2898,2
